plid,centerX,centerY,area,code,dry,elev,slope,aspect,twi,distCcfp,distEwfp,distEwfpO,hhid,rgid,villid,geoDist,ifCcfp,ifCcfpO
824,377263.5507,3454000.682,2.935984,60,0,679,4.277,129.013,0.001,405.697896,0,0,1470,126,2,252.1866614,0,0
825,377241.85,3454076.215,2.341346,60,0,678,3.682,150.47,0.001,431.816233,27.700918,27.700918,1505,126,2,106.2606907,0,0
826,377273.1213,3454047.177,1.149572,60,0,677,2.928,121.607,0.001,419.163602,24.466793,24.466793,1469,126,2,205.4184644,0,0
827,377279.7671,3454036.197,2.333508,60,0,678,3.682,150.47,0.001,421.541745,49.800094,49.800094,1500,126,2,408.2785329,0,0
828,377349.7066,3454025.203,3.231954,60,0,677,3.47,183.442,0.001,414.548288,0,0,1548,118,2,996.7256406,0,0
829,377356.5247,3454041.924,1.538787,60,0,676,2.476,191.548,0.001,364.803795,2.432268,2.432268,1548,118,2,1013.718015,0,0
830,377328.8811,3454010.866,3.088504,60,0,675,0.995,174.444,0.001,364.803795,4.815819,4.815819,1548,118,2,1041.509736,0,0
831,377289.3312,3453894.254,0.438318,61,1,677,5.501,21.766,0.001,334.86523,2.622837,2.622837,1876,128,2,1652.786676,0,0
832,377285.7279,3453830.926,0.954827,60,0,690,4.349,339.699,10.44,306.416505,1.755304,1.755304,1468,126,2,47.16904664,1,1
833,377064.1043,3453687.823,0.924512,60,0,717,7.681,60.943,5.527,135.455865,12.661345,12.661345,1475,126,2,119.1842385,0,0
834,377088.9943,3453666.493,1.438688,60,0,713,9.356,57.911,5.618,147.500867,4.297576,4.297576,1462,126,2,376.4794,0,0
835,377120.817,3453717.617,1.196043,60,0,710,10.469,62.379,6.358,176.730998,1.904451,1.904451,1462,126,2,356.092672,0,0
836,377177.5873,3453766.867,1.303428,60,0,703,11.175,62.365,6.195,192.362939,0,0,1462,126,2,342.4955485,0,0
837,377179.9434,3453748.692,1.32541,60,0,700,12.365,63.945,6.311,216.828538,0,0,1467,126,2,272.320013,0,0
838,377180.9674,3453891.501,2.582461,60,0,689,8.034,82.716,7.639,279.750862,0,0,1470,126,2,110.5057271,0,0
839,377194.8617,3453808.661,2.156015,60,0,688,3.559,283.54,10.452,299.394372,0,0,1470,126,2,70.0605278,0,0
840,377253.5838,3453858.762,2.523523,60,0,686,4.053,38.416,12.12,305.601755,1.125959,1.125959,1469,126,2,65.73647018,0,0
841,377188.4555,3453908.826,2.215263,60,0,685,6.498,48.639,0.001,325.074158,0.126808,0.126808,1469,126,2,95.52122337,0,0
842,377297.0514,3453943.775,2.529212,60,0,679,6.23,40.616,0.001,368.190745,1.445609,1.445609,1481,126,2,578.6480083,0,0
843,377236.742,3453919.278,2.729062,60,0,682,7.334,53.328,0.001,346.345578,0,0,1481,126,2,555.7265714,0,0
844,377214.9594,3453957.131,1.333298,60,0,685,6.817,58.634,0.001,340.529175,0,0,1468,126,2,199.8286165,1,1
845,376747.795,3454081.64,0.861221,60,0,693,10.776,163.82,6.99,367.925908,7.158564,7.158564,1488,126,2,27.03499656,0,0
846,376668.9011,3454039.359,0.917665,69,1,694,11.712,171.007,7.149,356.174383,1.712295,1.712295,1488,126,2,78.61240549,0,0
847,376818.2368,3453995.461,2.158901,60,0,686,3.474,147.854,0.001,312.24169,2.709788,2.709788,1489,126,2,191.3683422,0,0
848,376697.9485,3454003.604,2.401946,60,0,688,4.388,155.427,0.001,337.363745,13.902177,13.902177,1488,126,2,30.28184977,0,0
849,376629.9079,3454035.076,1.041125,60,0,689,5.877,167.432,8.419,340.569005,10.821339,10.821339,1488,126,2,67.48752903,0,0
850,376565.6203,3453963.813,2.399605,69,0,691,6.266,21.518,9.001,255.791525,0.73586,0.73586,1487,126,2,43.00058212,1,1
851,376581.9882,3453989.639,3.192307,69,0,689,4.709,22.646,8.753,251.750146,5.907185,5.907185,1487,126,2,66.74145673,1,1
852,376674.7438,3453990.223,3.485694,60,0,689,4.232,23.506,9.588,256.011843,5.025202,5.025202,1487,126,2,105.9776878,1,1
853,376702.4637,3453925.583,2.18789,60,0,688,3.481,39.143,0.001,268.722735,4.048816,4.048816,1491,126,2,118.4808122,0,0
854,376760.8999,3454016.577,1.504952,60,0,687,2.868,47.433,0.001,253.786863,4.469182,4.469182,1503,126,2,151.1805129,1,1
855,376929.1462,3453758.327,0.60677,60,0,706,9.781,333.395,6.869,47.049589,1.627265,1.627265,1477,126,2,327.9974334,0,0
856,376940.8698,3453766.472,0.95741,60,0,711,9.079,330.838,6.382,37.422497,2.064295,2.064295,1477,126,2,350.8273153,0,0
857,376965.4632,3453760.663,0.992408,60,0,713,8.556,330.276,6.063,49.82339,4.33605,4.33605,1477,126,2,365.6104002,0,0
858,376788.4632,3453504.144,1.299286,69,0,742,6.403,45.199,10.242,5.549878,0,0,1481,126,2,39.30779604,0,0
859,377392.4867,3455039.2,3.4332,60,0,654,3.923,97.658,0.001,239.974561,0,0,1888,135,2,457.128373,0,0
860,377422.4992,3455052.794,4.267568,69,1,657,5.423,105.325,0.001,275.091889,41.781008,41.781008,1875,128,2,597.8468317,0,0
861,377292.7349,3454407.161,3.718967,60,0,710,4.527,79.346,7.469,668.774162,2.457487,2.457487,1495,126,2,438.4398914,0,0
862,377305.2727,3454402.798,0.9904,60,0,701,6.983,106.073,9.049,614.246279,0.342651,0.342651,1497,126,2,451.5976616,0,0
863,377272.4187,3454393.663,2.827388,60,0,704,5.896,94.129,8.844,609.450523,0.586004,0.586004,1500,126,2,68.6633205,0,0
864,377865.9863,3454785.493,0.97998,60,0,655,3.278,168.178,0.001,121.719204,3.559485,3.559485,1517,118,2,105.3770596,0,0
865,377953.6033,3454713.824,1.870425,60,0,654,2.234,190.591,0.001,210.08783,31.516744,31.516744,1546,118,2,226.4040467,0,0
866,378000.7995,3454784.547,2.322667,60,0,654,1.408,226.954,0.001,272.095833,0,0,1518,118,2,130.6458053,0,0
867,377928.3882,3454827.817,1.374509,60,0,655,2.664,184.438,0.001,240.215836,25.725489,25.725489,1520,118,2,296.5251509,0,0
868,378064.5467,3454966.79,0.313172,61,1,677,8.997,191.487,6.273,148.373654,2.533383,2.533383,1418,127,2,70.82167129,1,1
869,378036.7919,3454772.577,2.439919,60,0,658,4.861,194.69,0.001,240.201055,23.980777,23.980777,1513,118,2,332.0547284,0,0
870,378092.2261,3454803.925,1.306609,60,0,658,4.696,180.048,0.001,248.986576,25.122532,25.122532,1513,118,2,405.7802968,0,0
871,378018.5208,3454765.522,4.922277,60,0,656,2.645,197.925,0.001,253.676154,24.984767,24.984767,1513,118,2,373.6301542,0,0
872,378017.0237,3454766.279,0.945111,60,0,656,1.462,217.214,0.001,315.288727,9.888332,9.888332,1532,118,2,164.4673713,0,0
873,378062.5764,3454828.281,2.54801,61,1,658,5.195,166.048,0.001,259.631035,31.283984,31.283984,1532,118,2,183.8813727,0,0
874,378075.6169,3454810.543,1.530778,61,1,656,3.131,149.785,0.001,293.430377,44.079331,44.079331,1519,118,2,423.1425351,0,0
875,378150.3316,3454858.25,1.397308,61,1,655,5.7,161.844,0.001,271.222177,7.898086,7.898086,1521,118,2,489.771995,0,0
876,378245.6934,3454822.835,1.126827,61,1,662,14.643,202.436,0.001,285.166188,2.764447,2.764447,1542,118,2,272.969568,0,0
877,377881.4112,3455411.397,1.36966,60,0,685,4.388,297.474,9.857,38.43507,29.460173,29.460173,1614,124,2,251.4966385,0,0
878,377906.7179,3455489.452,1.604623,60,0,684,4.655,234.962,8.036,27.889507,26.821919,26.821919,1609,124,2,91.71433507,0,0
879,378906.1594,3455246.614,1.252326,60,0,743,11.57,140.314,8.319,547.165735,0,0,1454,133,2,60.71516652,0,0
880,378958.3379,3455300.241,1.262354,60,0,735,12.494,145.333,8.168,505.378745,1.524924,1.524924,1454,133,2,97.62721574,0,0
881,379260.4396,3454928.671,1.409543,60,0,712,6.934,308.781,9.255,243.724911,0,0,1441,133,2,336.5983378,0,0
882,379265.4069,3454909.212,2.103511,60,0,707,5.349,312.172,9.877,260.978998,4.672801,4.672801,1451,133,2,569.545288,0,0
883,379133.2983,3455050.994,0.893308,60,0,702,3.397,219.67,13.833,404.993416,1.269667,1.269667,1446,133,2,423.3270096,0,0
884,379124.0175,3455016.47,1.9853,60,0,704,4.092,207.376,12.831,396.707809,2.795849,2.795849,1436,133,2,302.7487473,0,0
885,379070.0134,3455045.653,0.884674,61,1,706,5.492,147.756,9.263,395.906368,5.840062,5.840062,1446,133,2,333.16431,0,0
886,379096.8911,3455107.85,1.656113,60,0,707,3.791,206.428,12.551,460.086865,0,0,1436,133,2,254.7270708,0,0
887,379146.483,3455138.076,2.344873,60,0,710,3.341,134.776,8.71,495.273624,4.662213,4.662213,1441,133,2,65.99540479,0,0
888,379218.6262,3455163.43,2.345798,69,0,711,3.686,274.581,9.675,413.936711,3.12379,3.12379,1442,133,2,168.1251062,0,0
889,379311.5235,3455248.168,1.310426,60,0,718,8.556,234.179,7.825,453.471693,0,0,1438,133,2,192.6796118,0,0
890,379273.0724,3455271.607,3.452938,60,0,717,9.237,224.939,8.099,475.81798,2.517434,2.517434,1442,133,2,186.4250968,0,0
891,379190.4625,3455199.407,1.852198,60,0,712,5.86,196.769,13.384,512.562216,2.463763,2.463763,1434,133,2,175.08215,0,0
892,379111.4645,3455186.266,1.517252,60,0,712,4.337,148.535,5.996,511.838962,0,0,1434,133,2,184.1753754,0,0
893,379136.2934,3455273.212,2.425449,60,0,712,5.306,165.968,9.272,532.756085,2.82252,2.82252,1434,133,2,147.6912081,0,0
894,379021.6621,3455362.485,1.477434,61,1,742,13.779,160.479,6.509,588.273759,0.974381,0.974381,1903,129,2,1421.003234,0,0
895,379069.0816,3455323.207,2.367536,60,0,735,13.688,158.349,6.896,570.926807,4.040699,4.040699,1582,112,2,1626.995544,0,0
896,378949.267,3454917.29,2.076259,60,0,681,12.443,208.978,7.567,126.234869,3.465696,3.465696,1445,133,2,328.5959345,0,0
897,378887.9214,3454801.569,2.906496,60,0,673,9.93,217.802,7.966,89.601163,0,0,1445,133,2,350.0428451,0,0
898,378874.0304,3454774.774,1.023946,60,0,666,3.897,256.243,14.796,83.238851,4.417669,4.417669,1440,133,2,485.122486,0,0
899,378948.4843,3454792.288,1.296854,60,0,672,7.192,263.363,9.965,106.467066,4.460066,4.460066,1431,133,2,402.9847566,0,0
900,378964.3771,3454740.555,1.166984,60,0,676,7.186,278.299,8.517,122.275922,3.905798,3.905798,1431,133,2,413.8014577,0,0
901,378949.1951,3454829.289,1.934817,69,0,682,8.376,246.229,7.564,172.259697,0,0,1431,133,2,352.0813662,0,0
902,379422.8147,3454559.069,2.186538,69,0,687,13.137,206.549,7.159,203.251615,4.937131,4.937131,1352,134,2,251.317734,1,1
903,379406.3723,3454542.55,3.332986,60,0,678,10.822,222.659,8.067,241.769713,4.148404,4.148404,1352,134,2,218.5612513,1,1
904,379224.6118,3454445.863,1.626585,60,0,669,12.778,189.898,7.84,310.70223,2.784482,2.784482,1352,134,2,141.4070081,1,1
905,379378.0225,3454483.574,2.641519,60,0,674,11.473,215.053,7.732,271.802262,3.49395,3.49395,1352,134,2,189.3186431,1,1
906,379285.7754,3454463.205,1.690614,60,0,667,9.57,222.434,9.578,307.665199,3.19245,3.19245,1355,134,2,326.0891409,0,0
907,379316.9399,3454432.935,1.993755,60,0,667,9.57,222.434,9.578,320.319163,6.48443,6.48443,1355,134,2,325.9236311,0,0
908,378969.339,3454383.451,2.718835,69,0,636,7.284,234.319,0.001,239.2328,18.674916,18.674916,1355,134,2,334.9058302,0,0
909,378997.2087,3454340.324,1.36341,60,0,637,7.223,240.365,0.001,283.627864,36.398822,36.398822,1351,134,2,363.5912014,0,0
910,378980.3351,3454386.651,1.121103,61,1,639,6.724,241.412,0.001,306.372843,36.398822,36.398822,1367,134,2,331.4453889,0,0
911,379019.6382,3454380.261,2.365182,69,0,639,6.724,241.412,0.001,321.636303,43.681169,43.681169,1367,134,2,308.1949042,0,0
912,378987.1089,3454250.946,1.505805,60,0,640,5.942,231.281,0.001,361.686734,40.632674,40.632674,1347,134,2,193.3304473,0,0
913,378991.2033,3454241.372,1.171856,60,0,638,5.568,72.205,0.001,400.881405,13.774217,13.774217,1363,134,2,238.7942436,1,1
914,379050.7668,3454197.483,1.339245,60,0,636,2.51,221.158,0.001,429.837958,15.197838,15.197838,1363,134,2,184.6613721,1,1
915,379049.8991,3454172.008,1.151134,60,0,636,6.026,80.437,0.001,467.90966,2.067969,2.067969,1363,134,2,192.5358681,1,1
916,379067.0294,3454222.944,2.73255,60,0,640,5.376,218.452,0.001,393.011214,48.567709,48.567709,1347,134,2,179.8158495,0,0
917,379052.3958,3454213.132,2.479824,69,0,639,5.425,233.225,0.001,435.369945,48.744088,48.744088,1362,134,2,188.4428896,0,0
918,379107.3799,3454118.943,1.098287,60,0,639,7.989,324.609,0.001,525.229374,4.55871,4.55871,1347,134,2,302.151432,0,0
919,379106.6594,3454108.403,2.369322,60,0,637,5.146,296.269,0.001,498.444209,0,0,1347,134,2,275.8249775,0,0
920,379090.5434,3454168.545,1.990511,69,0,637,4.397,260.579,0.001,479.315903,4.209681,4.209681,1362,134,2,198.7474636,0,0
921,379088.6053,3454240.49,2.025988,60,0,640,5.82,265.931,0.001,479.315903,22.494939,22.494939,1366,134,2,147.5144507,1,1
922,379104.1143,3454237.345,2.193101,60,0,641,5.856,249.208,0.001,486.131972,43.451552,43.451552,1365,134,2,109.8928332,0,0
923,379053.7928,3454307.437,2.200757,60,0,642,6.357,219.699,0.001,357.494944,71.344855,71.344855,1370,134,2,179.1191827,0,0
924,379058.7055,3454275.38,1.244493,69,1,644,6.213,230.344,0.001,439.241556,52.90225,52.90225,1357,134,2,427.1866709,0,0
925,379183.8698,3454341.545,1.917014,60,0,654,3.905,203.584,0.001,450.088542,28.223174,28.223174,1348,134,2,69.82940897,1,1
926,379188.8466,3454385.538,1.840358,60,0,652,3.295,216.419,0.001,437.886974,3.058357,3.058357,1371,134,2,77.9226609,0,0
927,379071.1363,3454337.523,1.561,69,0,649,5.487,211.261,0.001,404.900907,13.738669,13.738669,1370,134,2,134.3881549,0,0
928,379071.2396,3454264.275,1.891724,69,0,647,5.509,220.82,0.001,414.404888,22.124949,22.124949,1370,134,2,157.0304067,0,0
929,379216.4909,3454278.272,0.935767,69,0,655,5.28,276.893,0.001,480.430889,18.97159,18.97159,1359,134,2,121.2364861,1,1
930,379117.8603,3454235.206,1.793638,60,0,648,5.049,249.749,0.001,493.524283,6.316191,6.316191,1353,134,2,461.8193649,1,1
931,379156.101,3454153.55,1.322855,60,0,647,7.087,278.42,0.001,533.742301,41.506379,41.506379,1366,134,2,81.03090018,1,1
932,379213.258,3454313.584,1.202684,69,0,651,3.872,259.351,0.001,493.524283,1.54038,1.54038,1362,134,2,99.85413987,0,0
968,379595.9044,3455396.043,2.748642,69,0,807,6.533,310.303,8.643,178.306605,0,0,1448,133,2,684.5653616,0,0
3787,373891.0398,3455690.986,2.984047,69,1,819,11.843,71.405,7.272,253.066611,5.20457,5.20457,1979,121,2,313.1107597,0,0
3788,374018.6704,3455408.847,0.523194,60,0,818,9.004,88.902,7.177,129.581583,3.758278,3.758278,1967,121,2,34.20402612,0,0
3789,374120.0097,3455384.825,1.481757,60,0,805,10.368,85.508,7.355,204.080341,9.569522,9.569522,1967,121,2,114.0028144,0,0
3790,374305.5959,3455415.898,2.62578,60,0,779,2.991,174.125,0.001,392.543587,17.202059,17.202059,1958,121,2,169.8930597,0,0
3791,374308.336,3455387.8,0.840729,60,0,777,1.689,227.751,0.001,433.161726,15.51154,15.51154,1972,121,2,149.8224523,0,0
3792,374156.4874,3455328.198,0.411116,69,1,806,9.594,68.943,10.627,199.432951,8.757719,8.757719,1978,121,2,241.3077882,0,0
3793,374844.0447,3454866.068,3.086654,60,0,781,3.702,48.489,9.405,25.108706,0.262452,0.262452,1910,120,2,233.6194962,0,0
3794,375025.4676,3455172.75,1.030238,60,0,748,9.084,215.045,0.001,163.875362,3.566496,3.566496,1932,116,2,154.8826808,0,0
3795,375195.3256,3455075.019,0.619838,69,0,744,10.971,249.763,0.001,219.207382,7.170454,7.170454,1929,116,2,251.1783076,0,0
3796,377180.0252,3455297.068,1.632405,60,0,670,8.315,63.238,8.992,550.756324,30.431434,30.431434,1870,128,2,259.3718327,0,0
3797,378407.6514,3454649.698,1.444114,60,0,642,3.109,72.536,0.001,354.624399,80.151015,80.151015,1384,115,2,218.0925516,0,0
3798,378293.5816,3454641.999,1.147366,60,0,644,2.543,118.826,0.001,401.185804,75.789357,75.789357,1373,115,2,466.3549511,0,0
3799,378353.2663,3454621.099,1.332156,60,0,645,2.035,140.427,0.001,438.508459,75.567046,75.567046,1390,115,2,371.896208,0,0
3800,378325.4516,3454554.366,2.835515,60,0,646,5.838,24.247,0.001,353.626946,101.241703,101.241703,1388,115,2,136.112011,0,0
3801,377809.8147,3455200.963,1.916702,60,0,675,10.789,242.077,5.536,156.497666,24.850649,24.850649,1421,127,2,140.1285498,1,1
3802,377168.8303,3455801.102,1.401725,60,0,688,3.724,202.341,8.906,819.5141,16.80145,16.80145,1775,117,2,326.4091461,0,0
3803,377171.3911,3455670.92,2.430196,69,0,683,4.106,173.836,7.591,738.209441,29.826729,29.826729,1770,117,2,97.67211779,0,0
3804,377244.7282,3455625.028,1.009785,60,0,680,3.952,176.3,9.463,708.567812,82.85069,82.85069,1776,117,2,147.1985491,0,0
3805,377268.6023,3455603.794,0.627489,60,0,679,3.283,172.785,6.108,696.951215,76.694426,76.694426,1760,117,2,147.6255354,0,0
3806,377303.1067,3455576.103,0.93357,60,0,677,2.593,186.802,10.274,671.422482,57.348078,57.348078,1762,117,2,31.72681735,0,0
3807,377290.8109,3455514.569,0.884256,61,1,676,1.357,236.203,7.842,619.339122,33.018082,33.018082,1852,130,2,100.4266254,0,0
3808,377486.0782,3455380.983,1.942524,60,0,673,1.077,83.679,6.108,370.912328,77.648002,77.648002,1843,130,2,84.19318181,0,0
3809,377497.5719,3455448.221,1.284107,60,0,672,2.985,217.664,0.001,406.509338,62.669488,62.669488,1844,130,2,128.2982331,0,0
3810,377791.4014,3455244.552,1.431097,60,0,672,9.735,247.28,6.448,178.450579,24.547673,24.547673,1421,127,2,179.3001588,1,1
3811,377816.0018,3455221.095,1.167882,61,1,667,13.342,229.389,8.78,103.216396,5.58918,5.58918,1416,127,2,621.6067314,1,1
3812,377771.6288,3455221.548,0.785348,61,1,676,11.544,236.124,6.046,152.43378,7.49876,7.49876,1421,127,2,116.7982493,1,1
3813,378976.3435,3454855.566,1.615776,60,0,680,10.138,226.247,11.653,162.571902,1.374271,1.374271,1431,133,2,328.4623648,0,0
3814,378896.8069,3454807.402,1.574325,60,0,676,7.595,261.148,7.994,155.196684,26.926768,26.926768,1431,133,2,371.8279747,0,0
3815,379095.3196,3455115.993,1.435,60,0,705,4.777,185.682,9.758,404.728169,9.506986,9.506986,1436,133,2,268.0211499,0,0
3816,379181.26,3455066.135,1.635841,60,0,705,3.982,226.81,8.347,366.951468,4.00848,4.00848,1446,133,2,483.0571334,0,0
3817,379165.1701,3454953.077,1.811907,60,0,705,3.594,300.523,11.407,339.308242,0.332988,0.332988,1443,133,2,236.9100128,0,0
3818,379166.1149,3454951.658,1.913284,60,0,707,5.8,271.584,9.111,300.833995,3.337129,3.337129,1441,133,2,266.2497146,0,0
3819,379315.7671,3454397.51,0.950057,60,0,668,9.462,245.306,11.139,340.411586,4.819068,4.819068,1366,134,2,291.8007058,1,1
3820,379062.4849,3454298.037,1.15899,60,0,640,5.942,231.281,0.001,348.108306,74.645387,74.645387,1367,134,2,275.2212116,0,0
3832,374896.8736,3455528.048,3.065008,60,0,766,12.244,114.769,7.399,304.415532,13.272998,13.272998,1952,116,2,402.674834,0,0
3833,374840.578,3455487.841,1.439525,60,0,757,9.372,107.124,7.536,374.217901,6.102222,6.102222,1938,116,2,596.1613262,0,0
3834,374318.6012,3457032.65,0.95616,69,0,940,7.964,130.735,7.617,49.304012,5.689454,5.689454,1898,129,2,191.0966759,0,0
3835,374344.4738,3456928.499,1.006862,60,0,939,3.494,37.172,5.996,106.718835,4.587112,4.587112,1895,129,2,277.2079631,0,0
3836,374321.4588,3457056.697,1.140153,61,1,936,4.353,135.54,0.001,89.163361,10.610742,10.610742,1898,129,2,196.3096933,0,0
3837,374121.3856,3456887.427,1.275564,69,1,951,9.035,101.454,9.304,67.443056,3.798026,3.798026,1892,129,2,88.82343023,0,0
3838,376985.8256,3457653.534,1.253651,60,0,784,3.859,188.98,5.996,53.637526,6.336609,6.336609,1709,113,2,92.39712495,1,1
3855,374035.2756,3456955.157,1.01589,69,1,964,10.582,102.61,7.519,0.375596,0.376728,0.376728,1894,129,2,31.99918619,1,1
3856,374058.0199,3456963.624,1.122125,61,1,959,9.867,114.072,8.173,10.127034,0,0,1894,129,2,37.22022414,1,1
3857,374479.4418,3457138.181,0.655663,61,1,955,16.117,184.58,5.982,18.657772,3.631437,3.631437,1916,120,2,2436.368392,0,0
3858,373702.8912,3455741.035,1.091783,61,1,855,17.458,70.671,6.575,334.68532,2.239096,2.239096,1960,121,2,61.00856339,0,0
3859,373866.4476,3455592.143,1.032566,61,1,830,8.671,51.636,7.281,100.294388,4.432678,4.432678,1978,121,2,424.6748715,0,0
3860,373681.2224,3455435.835,0.3075,60,0,854,9.23,112.442,7.447,102.432268,4.124256,4.124256,1811,122,2,3677.886995,0,0
3861,373672.0995,3455440.444,0.270288,61,1,854,9.23,112.442,7.447,112.48798,4.214582,4.214582,1979,121,2,39.86627075,0,0
3862,374009.5036,3455316.865,1.020271,61,1,820,9.652,58.113,10.89,134.203771,0,0,1570,125,2,4437.085607,0,0
3863,374088.4454,3455608.132,0.737428,61,1,816,7.874,74.118,7.372,194.194245,2.009599,2.009599,1958,121,2,217.5879197,0,0
3864,374935.885,3455223.67,4.110241,69,0,747,8.068,116.941,0.001,81.15854,0,0,1931,116,2,269.5540261,0,0
3865,374952.8833,3455205.831,2.62396,69,0,745,3.978,39.646,0.001,93.972753,0,0,1939,116,2,546.6383709,0,0
3866,374864.6777,3455191.293,4.553034,69,0,746,5.655,88.769,0.001,81.15854,2.657621,2.657621,1939,116,2,561.9224206,0,0
3867,375130.8565,3455347.038,0.221089,61,1,783,5.468,289.447,6.091,387.548981,0.764169,0.764169,1822,122,2,2242.190914,0,0
3868,375164.0595,3455338.372,0.369247,61,1,783,5.564,247.741,5.515,363.738431,0,0,1913,120,2,698.1518586,0,0
3869,374956.2721,3454896.659,2.434547,69,0,777,5.274,87.237,10.271,49.520854,20.558378,20.558378,1908,120,2,64.02123224,0,0
3870,374888.3294,3454774.455,0.506084,61,1,787,7.016,43.222,11.028,8.242832,1.872514,1.872514,1908,120,2,87.22447815,0,0
3871,376457.0865,3455331.579,0.731715,60,0,771,12.763,118.433,9.624,951.458965,0,0,1874,128,2,21.96077569,0,0
